year,raw_code,h_code,h_name,sido_code,sido_name,event_note
1997,11010,11010,종로구,11,서울특별시,
1997,11020,11020,중구,11,서울특별시,
1997,11030,11030,용산구,11,서울특별시,
1997,11040,11040,성동구,11,서울특별시,
1997,11050,11050,광진구,11,서울특별시,
1997,11060,11060,동대문구,11,서울특별시,
1997,11070,11070,중랑구,11,서울특별시,
1997,11080,11080,성북구,11,서울특별시,
1997,11090,11090,강북구,11,서울특별시,
1997,11100,11100,도봉구,11,서울특별시,
1997,11110,11110,노원구,11,서울특별시,
1997,11120,11120,은평구,11,서울특별시,
1997,11130,11130,서대문구,11,서울특별시,
1997,11140,11140,마포구,11,서울특별시,
1997,11150,11150,양천구,11,서울특별시,
1997,11160,11160,강서구,11,서울특별시,
1997,11170,11170,구로구,11,서울특별시,
1997,11180,11180,금천구,11,서울특별시,
1997,11190,11190,영등포구,11,서울특별시,
1997,11200,11200,동작구,11,서울특별시,
1997,11210,11210,관악구,11,서울특별시,
1997,11220,11220,서초구,11,서울특별시,
1997,11230,11230,강남구,11,서울특별시,
1997,11240,11240,송파구,11,서울특별시,
1997,11250,11250,강동구,11,서울특별시,
1997,21010,21010,중구,21,부산광역시,
1997,21020,21020,서구,21,부산광역시,
1997,21030,21030,동구,21,부산광역시,
1997,21040,21040,영도구,21,부산광역시,
1997,21050,21050,부산진구,21,부산광역시,
1997,21060,21060,동래구,21,부산광역시,
1997,21070,21070,남구,21,부산광역시,
1997,21080,21080,북구,21,부산광역시,
1997,21090,21090,해운대구,21,부산광역시,
1997,21100,21100,사하구,21,부산광역시,
1997,21110,21110,금정구,21,부산광역시,
1997,21120,21120,강서구,21,부산광역시,
1997,21130,21130,연제구,21,부산광역시,
1997,21140,21140,수영구,21,부산광역시,
1997,21150,21150,사상구,21,부산광역시,
1997,21310,21310,기장군,21,부산광역시,
1997,22010,22010,중구,22,대구광역시,
1997,22020,22020,동구,22,대구광역시,
1997,22030,22030,서구,22,대구광역시,
1997,22040,22040,남구,22,대구광역시,
1997,22050,22050,북구,22,대구광역시,
1997,22060,22060,수성구,22,대구광역시,
1997,22070,22070,달서구,22,대구광역시,
1997,22310,22310,달성군,22,대구광역시,
1997,23010,23010,중구,23,인천광역시,
1997,23020,23020,동구,23,인천광역시,
1997,23040,23040,연수구,23,인천광역시,
1997,23050,23050,남동구,23,인천광역시,
1997,23060,23060,부평구,23,인천광역시,
1997,23070,23070,계양구,23,인천광역시,
1997,23080,23080,서구,23,인천광역시,
1997,23030,23090,미추홀구(남구),23,인천광역시,"2018.7.1 남구→미추홀구 개칭, 코드 23030→23090"
1997,23310,23310,강화군,23,인천광역시,
1997,23320,23320,옹진군,23,인천광역시,
1997,24010,24010,동구,24,광주광역시,
1997,24020,24020,서구,24,광주광역시,
1997,24030,24030,남구,24,광주광역시,
1997,24040,24040,북구,24,광주광역시,
1997,24050,24050,광산구,24,광주광역시,
1997,25010,25010,동구,25,대전광역시,
1997,25020,25020,중구,25,대전광역시,
1997,25030,25030,서구,25,대전광역시,
1997,25040,25040,유성구,25,대전광역시,
1997,25050,25050,대덕구,25,대전광역시,
1997,26010,26010,중구,26,울산광역시,
1997,26020,26020,남구,26,울산광역시,
1997,26030,26030,동구,26,울산광역시,
1997,26040,26040,북구,26,울산광역시,
1997,26310,26310,울주군,26,울산광역시,
1997,34320,29010,세종특별자치시,29,세종특별자치시,"2012.7.1 충남 연기군 → 세종특별자치시 편입, 코드 34320→29010 (sido 변경)"
1997,31011,31010,수원시,31,경기도,subdistrict_collapsed_to_parent_2026-05-02
1997,31012,31010,수원시,31,경기도,subdistrict_collapsed_to_parent_2026-05-02
1997,31013,31010,수원시,31,경기도,subdistrict_collapsed_to_parent_2026-05-02
1997,31021,31020,성남시,31,경기도,subdistrict_collapsed_to_parent_2026-05-02
1997,31022,31020,성남시,31,경기도,subdistrict_collapsed_to_parent_2026-05-02
1997,31023,31020,성남시,31,경기도,subdistrict_collapsed_to_parent_2026-05-02
1997,31030,31030,의정부시,31,경기도,
1997,31041,31040,안양시,31,경기도,subdistrict_collapsed_to_parent_2026-05-02
1997,31042,31040,안양시,31,경기도,subdistrict_collapsed_to_parent_2026-05-02
1997,31051,31050,부천시,31,경기도,2016.7.4 부천시 일반구(원미/소사/오정) 폐지 → 31050 통합
1997,31052,31050,부천시,31,경기도,2016.7.4 부천시 일반구(원미/소사/오정) 폐지 → 31050 통합
1997,31053,31050,부천시,31,경기도,2016.7.4 부천시 일반구(원미/소사/오정) 폐지 → 31050 통합
1997,31060,31060,광명시,31,경기도,
1997,31070,31070,평택시,31,경기도,
1997,31080,31080,동두천시,31,경기도,
1997,31090,31090,안산시,31,경기도,
1997,31102,31100,고양시,31,경기도,2005.5.16 일산구 → 일산동/서구 분구. 부모 고양시(31100)로 매핑
1997,31101,31100,고양시,31,경기도,subdistrict_collapsed_to_parent_2026-05-02
1997,31110,31110,과천시,31,경기도,
1997,31120,31120,구리시,31,경기도,
1997,31130,31130,남양주시,31,경기도,
1997,31140,31140,오산시,31,경기도,
1997,31150,31150,시흥시,31,경기도,
1997,31160,31160,군포시,31,경기도,
1997,31170,31170,의왕시,31,경기도,
1997,31180,31180,하남시,31,경기도,
1997,31190,31190,용인시,31,경기도,
1997,31200,31200,파주시,31,경기도,
1997,31210,31210,이천시,31,경기도,
1997,31390,31220,안성시,31,경기도,"1998.4.1 안성군 → 안성시 승격, 코드 31390→31220"
1997,31400,31230,김포시,31,경기도,"1998.4.1 김포군 → 김포시 승격, 코드 31400→31230"
1997,31330,31240,화성시,31,경기도,"2001.3.21 화성군 → 화성시 승격, 코드 31330→31240"
1997,31340,31250,광주시,31,경기도,"2001.3.21 광주군 → 광주시 승격, 코드 31340→31250"
1997,31310,31260,양주시,31,경기도,"2003.10.19 양주군 → 양주시 승격, 코드 31310→31260"
1997,31360,31270,포천시,31,경기도,"2003.10.19 포천군 → 포천시 승격, 코드 31360→31270"
1997,31320,31280,여주시,31,경기도,"2013.9.23 여주군 → 여주시 승격, 코드 31320→31280"
1997,31350,31350,연천군,31,경기도,
1997,31370,31370,가평군,31,경기도,
1997,31380,31380,양평군,31,경기도,
1997,32010,32010,춘천시,32,강원도,
1997,32020,32020,원주시,32,강원도,
1997,32030,32030,강릉시,32,강원도,
1997,32040,32040,동해시,32,강원도,
1997,32050,32050,태백시,32,강원도,
1997,32060,32060,속초시,32,강원도,
1997,32070,32070,삼척시,32,강원도,
1997,32310,32310,홍천군,32,강원도,
1997,32320,32320,횡성군,32,강원도,
1997,32330,32330,영월군,32,강원도,
1997,32340,32340,평창군,32,강원도,
1997,32350,32350,정선군,32,강원도,
1997,32360,32360,철원군,32,강원도,
1997,32370,32370,화천군,32,강원도,
1997,32380,32380,양구군,32,강원도,
1997,32390,32390,인제군,32,강원도,
1997,32400,32400,고성군,32,강원도,
1997,32410,32410,양양군,32,강원도,
1997,33020,33020,충주시,33,충청북도,
1997,33030,33030,제천시,33,충청북도,
1997,33310,33040,통합청주시,33,충청북도,"2014.7.1 청원군 → 통합청주시 흡수, 코드 33310→33040"
1997,33011,33040,통합청주시,33,충청북도,"2014.7.1 통합청주시 출범, 상당구 코드 33011→33041; subdistrict_collapsed_to_parent_2026-05-02"
1997,33012,33040,통합청주시,33,충청북도,"2014.7.1 통합청주시 출범, 흥덕구 코드 33012→33043; subdistrict_collapsed_to_parent_2026-05-02"
1997,33320,33320,보은군,33,충청북도,
1997,33330,33330,옥천군,33,충청북도,
1997,33340,33340,영동군,33,충청북도,
1997,33350,33350,진천군,33,충청북도,
1997,33360,33360,괴산군,33,충청북도,
1997,33370,33370,음성군,33,충청북도,
1997,33380,33380,단양군,33,충청북도,
1997,33390,33390,증평군,33,충청북도,
1997,34010,34010,천안시,34,충청남도,
1997,34020,34020,공주시,34,충청남도,
1997,34030,34030,보령시,34,충청남도,
1997,34040,34040,아산시,34,충청남도,
1997,34050,34050,서산시,34,충청남도,
1997,34060,34060,논산시,34,충청남도,
1997,34400,34070,계룡시,34,충청남도,"2003.9.19 계룡출장소 → 계룡시 승격, 코드 34400→34070"
1997,34390,34080,당진시,34,충청남도,"2012.1.1 당진군 → 당진시 승격, 코드 34390→34080"
1997,34310,34310,금산군,34,충청남도,
1997,34330,34330,부여군,34,충청남도,
1997,34340,34340,서천군,34,충청남도,
1997,34350,34350,청양군,34,충청남도,
1997,34360,34360,홍성군,34,충청남도,
1997,34370,34370,예산군,34,충청남도,
1997,34380,34380,태안군,34,충청남도,
1997,35011,35010,전주시,35,전라북도,subdistrict_collapsed_to_parent_2026-05-02
1997,35012,35010,전주시,35,전라북도,subdistrict_collapsed_to_parent_2026-05-02
1997,35020,35020,군산시,35,전라북도,
1997,35030,35030,익산시,35,전라북도,
1997,35040,35040,정읍시,35,전라북도,
1997,35050,35050,남원시,35,전라북도,
1997,35060,35060,김제시,35,전라북도,
1997,35310,35310,완주군,35,전라북도,
1997,35320,35320,진안군,35,전라북도,
1997,35330,35330,무주군,35,전라북도,
1997,35340,35340,장수군,35,전라북도,
1997,35350,35350,임실군,35,전라북도,
1997,35360,35360,순창군,35,전라북도,
1997,35370,35370,고창군,35,전라북도,
1997,35380,35380,부안군,35,전라북도,
1997,36010,36010,목포시,36,전라남도,
1997,36020,36020,여수시,36,전라남도,
1997,36050,36020,여수시,36,전라남도,"1998.4.1 여수시(舊)+여천시+여천군 → 통합여수시, 코드 36050→36020"
1997,36340,36020,여수시,36,전라남도,"1998.4.1 여천군 → 통합여수시 흡수, 코드 36340→36020"
1997,36030,36030,순천시,36,전라남도,
1997,36040,36040,나주시,36,전라남도,
1997,36060,36060,광양시,36,전라남도,
1997,36310,36310,담양군,36,전라남도,
1997,36320,36320,곡성군,36,전라남도,
1997,36330,36330,구례군,36,전라남도,
1997,36350,36350,고흥군,36,전라남도,
1997,36360,36360,보성군,36,전라남도,
1997,36370,36370,화순군,36,전라남도,
1997,36380,36380,장흥군,36,전라남도,
1997,36390,36390,강진군,36,전라남도,
1997,36400,36400,해남군,36,전라남도,
1997,36410,36410,영암군,36,전라남도,
1997,36420,36420,무안군,36,전라남도,
1997,36430,36430,함평군,36,전라남도,
1997,36440,36440,영광군,36,전라남도,
1997,36450,36450,장성군,36,전라남도,
1997,36460,36460,완도군,36,전라남도,
1997,36470,36470,진도군,36,전라남도,
1997,36480,36480,신안군,36,전라남도,
1997,37011,37010,포항시,37,경상북도,subdistrict_collapsed_to_parent_2026-05-02
1997,37012,37010,포항시,37,경상북도,subdistrict_collapsed_to_parent_2026-05-02
1997,37020,37020,경주시,37,경상북도,
1997,37030,37030,김천시,37,경상북도,
1997,37040,37040,안동시,37,경상북도,
1997,37050,37050,구미시,37,경상북도,
1997,37060,37060,영주시,37,경상북도,
1997,37070,37070,영천시,37,경상북도,
1997,37080,37080,상주시,37,경상북도,
1997,37090,37090,문경시,37,경상북도,
1997,37100,37100,경산시,37,경상북도,
1997,37310,37310,군위군,37,경상북도,
1997,37320,37320,의성군,37,경상북도,
1997,37330,37330,청송군,37,경상북도,
1997,37340,37340,영양군,37,경상북도,
1997,37350,37350,영덕군,37,경상북도,
1997,37360,37360,청도군,37,경상북도,
1997,37370,37370,고령군,37,경상북도,
1997,37380,37380,성주군,37,경상북도,
1997,37390,37390,칠곡군,37,경상북도,
1997,37400,37400,예천군,37,경상북도,
1997,37410,37410,봉화군,37,경상북도,
1997,37420,37420,울진군,37,경상북도,
1997,37430,37430,울릉군,37,경상북도,
1997,38030,38030,진주시,38,경상남도,
1997,38050,38050,통영시,38,경상남도,
1997,38060,38060,사천시,38,경상남도,
1997,38070,38070,김해시,38,경상남도,
1997,38080,38080,밀양시,38,경상남도,
1997,38090,38090,거제시,38,경상남도,
1997,38100,38100,양산시,38,경상남도,
1997,38010,38110,통합창원시,38,경상남도,"2010.7.1 창원(舊)+마산+진해 → 통합창원시, 코드 38010→38110"
1997,38040,38110,통합창원시,38,경상남도,"2010.7.1 진해시 → 통합창원시, 코드 38040→38110"
1997,38021,38110,통합창원시,38,경상남도,1995-2000 마산 합포구 → 2010.7.1 통합창원시 마산합포구로 코드 변경 38021→38113; subdistrict_collapsed_to_parent_2026-05-02
1997,38022,38110,통합창원시,38,경상남도,1995-2000 마산 회원구 → 2010.7.1 통합창원시 마산회원구로 코드 변경 38022→38114; subdistrict_collapsed_to_parent_2026-05-02
1997,38310,38310,의령군,38,경상남도,
1997,38320,38320,함안군,38,경상남도,
1997,38330,38330,창녕군,38,경상남도,
1997,38340,38340,고성군,38,경상남도,
1997,38350,38350,남해군,38,경상남도,
1997,38360,38360,하동군,38,경상남도,
1997,38370,38370,산청군,38,경상남도,
1997,38380,38380,함양군,38,경상남도,
1997,38390,38390,거창군,38,경상남도,
1997,38400,38400,합천군,38,경상남도,
1997,39010,39010,제주시,39,제주특별자치도,
1997,39310,39010,제주시,39,제주특별자치도,"2006.7.1 제주특별자치도 출범, 북제주군 → 제주시 통합, 코드 39310→39010"
1997,39020,39020,서귀포시,39,제주특별자치도,
1997,39320,39020,서귀포시,39,제주특별자치도,"2006.7.1 제주특별자치도 출범, 남제주군 → 서귀포시 통합, 코드 39320→39020"
1998,11010,11010,종로구,11,서울특별시,
1998,11020,11020,중구,11,서울특별시,
1998,11030,11030,용산구,11,서울특별시,
1998,11040,11040,성동구,11,서울특별시,
1998,11050,11050,광진구,11,서울특별시,
1998,11060,11060,동대문구,11,서울특별시,
1998,11070,11070,중랑구,11,서울특별시,
1998,11080,11080,성북구,11,서울특별시,
1998,11090,11090,강북구,11,서울특별시,
1998,11100,11100,도봉구,11,서울특별시,
1998,11110,11110,노원구,11,서울특별시,
1998,11120,11120,은평구,11,서울특별시,
1998,11130,11130,서대문구,11,서울특별시,
1998,11140,11140,마포구,11,서울특별시,
1998,11150,11150,양천구,11,서울특별시,
1998,11160,11160,강서구,11,서울특별시,
1998,11170,11170,구로구,11,서울특별시,
1998,11180,11180,금천구,11,서울특별시,
1998,11190,11190,영등포구,11,서울특별시,
1998,11200,11200,동작구,11,서울특별시,
1998,11210,11210,관악구,11,서울특별시,
1998,11220,11220,서초구,11,서울특별시,
1998,11230,11230,강남구,11,서울특별시,
1998,11240,11240,송파구,11,서울특별시,
1998,11250,11250,강동구,11,서울특별시,
1998,21010,21010,중구,21,부산광역시,
1998,21020,21020,서구,21,부산광역시,
1998,21030,21030,동구,21,부산광역시,
1998,21040,21040,영도구,21,부산광역시,
1998,21050,21050,부산진구,21,부산광역시,
1998,21060,21060,동래구,21,부산광역시,
1998,21070,21070,남구,21,부산광역시,
1998,21080,21080,북구,21,부산광역시,
1998,21090,21090,해운대구,21,부산광역시,
1998,21100,21100,사하구,21,부산광역시,
1998,21110,21110,금정구,21,부산광역시,
1998,21120,21120,강서구,21,부산광역시,
1998,21130,21130,연제구,21,부산광역시,
1998,21140,21140,수영구,21,부산광역시,
1998,21150,21150,사상구,21,부산광역시,
1998,21310,21310,기장군,21,부산광역시,
1998,22010,22010,중구,22,대구광역시,
1998,22020,22020,동구,22,대구광역시,
1998,22030,22030,서구,22,대구광역시,
1998,22040,22040,남구,22,대구광역시,
1998,22050,22050,북구,22,대구광역시,
1998,22060,22060,수성구,22,대구광역시,
1998,22070,22070,달서구,22,대구광역시,
1998,22310,22310,달성군,22,대구광역시,
1998,23010,23010,중구,23,인천광역시,
1998,23020,23020,동구,23,인천광역시,
1998,23040,23040,연수구,23,인천광역시,
1998,23050,23050,남동구,23,인천광역시,
1998,23060,23060,부평구,23,인천광역시,
1998,23070,23070,계양구,23,인천광역시,
1998,23080,23080,서구,23,인천광역시,
1998,23030,23090,미추홀구(남구),23,인천광역시,"2018.7.1 남구→미추홀구 개칭, 코드 23030→23090"
1998,23310,23310,강화군,23,인천광역시,
1998,23320,23320,옹진군,23,인천광역시,
1998,24010,24010,동구,24,광주광역시,
1998,24020,24020,서구,24,광주광역시,
1998,24030,24030,남구,24,광주광역시,
1998,24040,24040,북구,24,광주광역시,
1998,24050,24050,광산구,24,광주광역시,
1998,25010,25010,동구,25,대전광역시,
1998,25020,25020,중구,25,대전광역시,
1998,25030,25030,서구,25,대전광역시,
1998,25040,25040,유성구,25,대전광역시,
1998,25050,25050,대덕구,25,대전광역시,
1998,26010,26010,중구,26,울산광역시,
1998,26020,26020,남구,26,울산광역시,
1998,26030,26030,동구,26,울산광역시,
1998,26040,26040,북구,26,울산광역시,
1998,26310,26310,울주군,26,울산광역시,
1998,34320,29010,세종특별자치시,29,세종특별자치시,"2012.7.1 충남 연기군 → 세종특별자치시 편입, 코드 34320→29010 (sido 변경)"
1998,31011,31010,수원시,31,경기도,subdistrict_collapsed_to_parent_2026-05-02
1998,31012,31010,수원시,31,경기도,subdistrict_collapsed_to_parent_2026-05-02
1998,31013,31010,수원시,31,경기도,subdistrict_collapsed_to_parent_2026-05-02
1998,31021,31020,성남시,31,경기도,subdistrict_collapsed_to_parent_2026-05-02
1998,31022,31020,성남시,31,경기도,subdistrict_collapsed_to_parent_2026-05-02
1998,31023,31020,성남시,31,경기도,subdistrict_collapsed_to_parent_2026-05-02
1998,31030,31030,의정부시,31,경기도,
1998,31041,31040,안양시,31,경기도,subdistrict_collapsed_to_parent_2026-05-02
1998,31042,31040,안양시,31,경기도,subdistrict_collapsed_to_parent_2026-05-02
1998,31051,31050,부천시,31,경기도,2016.7.4 부천시 일반구(원미/소사/오정) 폐지 → 31050 통합
1998,31052,31050,부천시,31,경기도,2016.7.4 부천시 일반구(원미/소사/오정) 폐지 → 31050 통합
1998,31053,31050,부천시,31,경기도,2016.7.4 부천시 일반구(원미/소사/오정) 폐지 → 31050 통합
1998,31060,31060,광명시,31,경기도,
1998,31070,31070,평택시,31,경기도,
1998,31080,31080,동두천시,31,경기도,
1998,31090,31090,안산시,31,경기도,
1998,31102,31100,고양시,31,경기도,2005.5.16 일산구 → 일산동/서구 분구. 부모 고양시(31100)로 매핑
1998,31101,31100,고양시,31,경기도,subdistrict_collapsed_to_parent_2026-05-02
1998,31110,31110,과천시,31,경기도,
1998,31120,31120,구리시,31,경기도,
1998,31130,31130,남양주시,31,경기도,
1998,31140,31140,오산시,31,경기도,
1998,31150,31150,시흥시,31,경기도,
1998,31160,31160,군포시,31,경기도,
1998,31170,31170,의왕시,31,경기도,
1998,31180,31180,하남시,31,경기도,
1998,31190,31190,용인시,31,경기도,
1998,31200,31200,파주시,31,경기도,
1998,31210,31210,이천시,31,경기도,
1998,31220,31220,안성시,31,경기도,
1998,31230,31230,김포시,31,경기도,
1998,31330,31240,화성시,31,경기도,"2001.3.21 화성군 → 화성시 승격, 코드 31330→31240"
1998,31340,31250,광주시,31,경기도,"2001.3.21 광주군 → 광주시 승격, 코드 31340→31250"
1998,31310,31260,양주시,31,경기도,"2003.10.19 양주군 → 양주시 승격, 코드 31310→31260"
1998,31360,31270,포천시,31,경기도,"2003.10.19 포천군 → 포천시 승격, 코드 31360→31270"
1998,31320,31280,여주시,31,경기도,"2013.9.23 여주군 → 여주시 승격, 코드 31320→31280"
1998,31350,31350,연천군,31,경기도,
1998,31370,31370,가평군,31,경기도,
1998,31380,31380,양평군,31,경기도,
1998,32010,32010,춘천시,32,강원도,
1998,32020,32020,원주시,32,강원도,
1998,32030,32030,강릉시,32,강원도,
1998,32040,32040,동해시,32,강원도,
1998,32050,32050,태백시,32,강원도,
1998,32060,32060,속초시,32,강원도,
1998,32070,32070,삼척시,32,강원도,
1998,32310,32310,홍천군,32,강원도,
1998,32320,32320,횡성군,32,강원도,
1998,32330,32330,영월군,32,강원도,
1998,32340,32340,평창군,32,강원도,
1998,32350,32350,정선군,32,강원도,
1998,32360,32360,철원군,32,강원도,
1998,32370,32370,화천군,32,강원도,
1998,32380,32380,양구군,32,강원도,
1998,32390,32390,인제군,32,강원도,
1998,32400,32400,고성군,32,강원도,
1998,32410,32410,양양군,32,강원도,
1998,33020,33020,충주시,33,충청북도,
1998,33030,33030,제천시,33,충청북도,
1998,33310,33040,통합청주시,33,충청북도,"2014.7.1 청원군 → 통합청주시 흡수, 코드 33310→33040"
1998,33011,33040,통합청주시,33,충청북도,"2014.7.1 통합청주시 출범, 상당구 코드 33011→33041; subdistrict_collapsed_to_parent_2026-05-02"
1998,33012,33040,통합청주시,33,충청북도,"2014.7.1 통합청주시 출범, 흥덕구 코드 33012→33043; subdistrict_collapsed_to_parent_2026-05-02"
1998,33320,33320,보은군,33,충청북도,
1998,33330,33330,옥천군,33,충청북도,
1998,33340,33340,영동군,33,충청북도,
1998,33350,33350,진천군,33,충청북도,
1998,33360,33360,괴산군,33,충청북도,
1998,33370,33370,음성군,33,충청북도,
1998,33380,33380,단양군,33,충청북도,
1998,33390,33390,증평군,33,충청북도,
1998,34010,34010,천안시,34,충청남도,
1998,34020,34020,공주시,34,충청남도,
1998,34030,34030,보령시,34,충청남도,
1998,34040,34040,아산시,34,충청남도,
1998,34050,34050,서산시,34,충청남도,
1998,34060,34060,논산시,34,충청남도,
1998,34400,34070,계룡시,34,충청남도,"2003.9.19 계룡출장소 → 계룡시 승격, 코드 34400→34070"
1998,34390,34080,당진시,34,충청남도,"2012.1.1 당진군 → 당진시 승격, 코드 34390→34080"
1998,34310,34310,금산군,34,충청남도,
1998,34330,34330,부여군,34,충청남도,
1998,34340,34340,서천군,34,충청남도,
1998,34350,34350,청양군,34,충청남도,
1998,34360,34360,홍성군,34,충청남도,
1998,34370,34370,예산군,34,충청남도,
1998,34380,34380,태안군,34,충청남도,
1998,35011,35010,전주시,35,전라북도,subdistrict_collapsed_to_parent_2026-05-02
1998,35012,35010,전주시,35,전라북도,subdistrict_collapsed_to_parent_2026-05-02
1998,35020,35020,군산시,35,전라북도,
1998,35030,35030,익산시,35,전라북도,
1998,35040,35040,정읍시,35,전라북도,
1998,35050,35050,남원시,35,전라북도,
1998,35060,35060,김제시,35,전라북도,
1998,35310,35310,완주군,35,전라북도,
1998,35320,35320,진안군,35,전라북도,
1998,35330,35330,무주군,35,전라북도,
1998,35340,35340,장수군,35,전라북도,
1998,35350,35350,임실군,35,전라북도,
1998,35360,35360,순창군,35,전라북도,
1998,35370,35370,고창군,35,전라북도,
1998,35380,35380,부안군,35,전라북도,
1998,36010,36010,목포시,36,전라남도,
1998,36020,36020,여수시,36,전라남도,
1998,36030,36030,순천시,36,전라남도,
1998,36040,36040,나주시,36,전라남도,
1998,36060,36060,광양시,36,전라남도,
1998,36310,36310,담양군,36,전라남도,
1998,36320,36320,곡성군,36,전라남도,
1998,36330,36330,구례군,36,전라남도,
1998,36350,36350,고흥군,36,전라남도,
1998,36360,36360,보성군,36,전라남도,
1998,36370,36370,화순군,36,전라남도,
1998,36380,36380,장흥군,36,전라남도,
1998,36390,36390,강진군,36,전라남도,
1998,36400,36400,해남군,36,전라남도,
1998,36410,36410,영암군,36,전라남도,
1998,36420,36420,무안군,36,전라남도,
1998,36430,36430,함평군,36,전라남도,
1998,36440,36440,영광군,36,전라남도,
1998,36450,36450,장성군,36,전라남도,
1998,36460,36460,완도군,36,전라남도,
1998,36470,36470,진도군,36,전라남도,
1998,36480,36480,신안군,36,전라남도,
1998,37011,37010,포항시,37,경상북도,subdistrict_collapsed_to_parent_2026-05-02
1998,37012,37010,포항시,37,경상북도,subdistrict_collapsed_to_parent_2026-05-02
1998,37020,37020,경주시,37,경상북도,
1998,37030,37030,김천시,37,경상북도,
1998,37040,37040,안동시,37,경상북도,
1998,37050,37050,구미시,37,경상북도,
1998,37060,37060,영주시,37,경상북도,
1998,37070,37070,영천시,37,경상북도,
1998,37080,37080,상주시,37,경상북도,
1998,37090,37090,문경시,37,경상북도,
1998,37100,37100,경산시,37,경상북도,
1998,37310,37310,군위군,37,경상북도,
1998,37320,37320,의성군,37,경상북도,
1998,37330,37330,청송군,37,경상북도,
1998,37340,37340,영양군,37,경상북도,
1998,37350,37350,영덕군,37,경상북도,
1998,37360,37360,청도군,37,경상북도,
1998,37370,37370,고령군,37,경상북도,
1998,37380,37380,성주군,37,경상북도,
1998,37390,37390,칠곡군,37,경상북도,
1998,37400,37400,예천군,37,경상북도,
1998,37410,37410,봉화군,37,경상북도,
1998,37420,37420,울진군,37,경상북도,
1998,37430,37430,울릉군,37,경상북도,
1998,38030,38030,진주시,38,경상남도,
1998,38050,38050,통영시,38,경상남도,
1998,38060,38060,사천시,38,경상남도,
1998,38070,38070,김해시,38,경상남도,
1998,38080,38080,밀양시,38,경상남도,
1998,38090,38090,거제시,38,경상남도,
1998,38100,38100,양산시,38,경상남도,
1998,38010,38110,통합창원시,38,경상남도,"2010.7.1 창원(舊)+마산+진해 → 통합창원시, 코드 38010→38110"
1998,38040,38110,통합창원시,38,경상남도,"2010.7.1 진해시 → 통합창원시, 코드 38040→38110"
1998,38021,38110,통합창원시,38,경상남도,1995-2000 마산 합포구 → 2010.7.1 통합창원시 마산합포구로 코드 변경 38021→38113; subdistrict_collapsed_to_parent_2026-05-02
1998,38022,38110,통합창원시,38,경상남도,1995-2000 마산 회원구 → 2010.7.1 통합창원시 마산회원구로 코드 변경 38022→38114; subdistrict_collapsed_to_parent_2026-05-02
1998,38310,38310,의령군,38,경상남도,
1998,38320,38320,함안군,38,경상남도,
1998,38330,38330,창녕군,38,경상남도,
1998,38340,38340,고성군,38,경상남도,
1998,38350,38350,남해군,38,경상남도,
1998,38360,38360,하동군,38,경상남도,
1998,38370,38370,산청군,38,경상남도,
1998,38380,38380,함양군,38,경상남도,
1998,38390,38390,거창군,38,경상남도,
1998,38400,38400,합천군,38,경상남도,
1998,39010,39010,제주시,39,제주특별자치도,
1998,39310,39010,제주시,39,제주특별자치도,"2006.7.1 제주특별자치도 출범, 북제주군 → 제주시 통합, 코드 39310→39010"
1998,39020,39020,서귀포시,39,제주특별자치도,
1998,39320,39020,서귀포시,39,제주특별자치도,"2006.7.1 제주특별자치도 출범, 남제주군 → 서귀포시 통합, 코드 39320→39020"
1999,11010,11010,종로구,11,서울특별시,
1999,11020,11020,중구,11,서울특별시,
1999,11030,11030,용산구,11,서울특별시,
1999,11040,11040,성동구,11,서울특별시,
1999,11050,11050,광진구,11,서울특별시,
1999,11060,11060,동대문구,11,서울특별시,
1999,11070,11070,중랑구,11,서울특별시,
1999,11080,11080,성북구,11,서울특별시,
1999,11090,11090,강북구,11,서울특별시,
1999,11100,11100,도봉구,11,서울특별시,
1999,11110,11110,노원구,11,서울특별시,
1999,11120,11120,은평구,11,서울특별시,
1999,11130,11130,서대문구,11,서울특별시,
1999,11140,11140,마포구,11,서울특별시,
1999,11150,11150,양천구,11,서울특별시,
1999,11160,11160,강서구,11,서울특별시,
1999,11170,11170,구로구,11,서울특별시,
1999,11180,11180,금천구,11,서울특별시,
1999,11190,11190,영등포구,11,서울특별시,
1999,11200,11200,동작구,11,서울특별시,
1999,11210,11210,관악구,11,서울특별시,
1999,11220,11220,서초구,11,서울특별시,
1999,11230,11230,강남구,11,서울특별시,
1999,11240,11240,송파구,11,서울특별시,
1999,11250,11250,강동구,11,서울특별시,
1999,21010,21010,중구,21,부산광역시,
1999,21020,21020,서구,21,부산광역시,
1999,21030,21030,동구,21,부산광역시,
1999,21040,21040,영도구,21,부산광역시,
1999,21050,21050,부산진구,21,부산광역시,
1999,21060,21060,동래구,21,부산광역시,
1999,21070,21070,남구,21,부산광역시,
1999,21080,21080,북구,21,부산광역시,
1999,21090,21090,해운대구,21,부산광역시,
1999,21100,21100,사하구,21,부산광역시,
1999,21110,21110,금정구,21,부산광역시,
1999,21120,21120,강서구,21,부산광역시,
1999,21130,21130,연제구,21,부산광역시,
1999,21140,21140,수영구,21,부산광역시,
1999,21150,21150,사상구,21,부산광역시,
1999,21310,21310,기장군,21,부산광역시,
1999,22010,22010,중구,22,대구광역시,
1999,22020,22020,동구,22,대구광역시,
1999,22030,22030,서구,22,대구광역시,
